2014,Rhode Island ,RI ,44,"152,151","10,204","141,947","8,206",701,"7,505","2,635,683","213,297","2,422,386",5.77,4.78,5.86,5.39,6.87,5.29
2014,South Carolina ,SC ,45,"346,069","53,590","292,479","20,322","2,926","17,396","5,349,583","1,089,159","4,260,424",6.47,4.92,6.87,5.87,5.46,5.95
2014,South Dakota ,SD ,46,"45,534","45,534",0,"2,842","2,842",0,"625,242","625,242",0,7.28,7.28,  ,6.24,6.24,  
2014,Tennessee ,TN ,47,"1,016,469","1,016,469",0,"78,960","78,960",0,"13,202,660","12,763,386","439,274",7.7,7.96,0,7.77,7.77,  
2014,Texas ,TX ,48,"1,449,673","138,824","1,310,849","60,172","6,842","53,330","31,980,164","5,479,238","26,500,926",4.53,2.53,4.95,4.15,4.93,4.07
2014,Utah ,UT ,49,"227,505","79,919","147,586","20,965","7,267","13,698","2,722,442","1,278,465","1,443,977",8.36,6.25,10.22,9.22,9.09,9.28
2014,Vermont ,VT ,50,"111,017","111,017",0,"15,126","15,126",0,"1,308,525","1,308,525",0,8.48,8.48,  ,13.62,13.62,  
2014,Virginia ,VA ,51,"637,365","80,564","556,801","44,420","6,901","37,519","9,737,571","2,013,659","7,723,912",6.55,4,7.21,6.97,8.57,6.74
2014,Washington ,WA ,53,"1,084,458","186,648","897,810","97,667","14,889","82,778","11,897,085","1,681,020","10,216,065",9.12,11.1,8.79,9.01,7.98,9.22
2014,West Virginia ,WV ,54,"582,448","476,393","106,055","22,901","21,496","1,405","8,333,427","6,567,080","1,766,347",6.99,7.25,6,3.93,4.51,1.32
2014,Wisconsin ,WI ,55,"918,745","915,444","3,301","111,434","110,533",901,"10,492,609","10,461,605","31,004",8.76,8.75,10.65,12.13,12.07,27.29
2014,Wyoming ,WY ,56,"38,675","38,675",0,"3,397","3,397",0,"443,599","443,599",0,8.72,8.72,  ,8.78,8.78,  
